Format Version,1.23,Take Name,C1_D_3,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 03.07.15.306 PM,Capture Start Frame,151597,Total Frames in Take,8018,Total Exported Frames,8018,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.130000,,,,274.432831,263.505310,85.863457,307.423737,264.972839,86.483383,340.491608,264.289398,87.088860,269.243164,215.575775,85.699471,330.784058,214.231461,86.096809,346.537720,215.778687,86.531464,284.954926,214.129395,85.834915,332.555695,167.660736,85.569580,283.838379,167.222137,85.412453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,0.135000,,,,274.437958,263.500153,85.854744,307.425659,264.977875,86.492584,340.492706,264.295837,87.087318,269.311646,215.259583,85.515472,330.854950,214.186661,86.233841,346.538696,215.781738,86.525635,285.014252,213.920898,85.815926,332.547302,167.667633,85.561272,283.723633,167.308594,85.486877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,0.140000,,,,274.437134,263.495728,85.851212,307.390472,265.134857,86.607254,340.491760,264.297333,87.089348,269.245911,215.563126,85.685135,330.778900,214.231598,86.094788,346.540710,215.771179,86.522293,285.027679,213.875259,85.768150,332.593842,167.599487,85.600990,283.703949,167.329727,85.492188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,0.145000,,,,274.429901,263.492157,85.852692,307.427216,264.978516,86.495033,340.493866,264.289886,87.089920,269.229553,215.584976,85.709663,330.782562,214.223694,86.085083,346.538025,215.773834,86.528801,284.906433,213.839828,85.852242,332.597504,167.581375,85.601318,283.825287,167.241486,85.421211,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,0.150000,,,,274.432495,263.487274,85.853638,307.428925,264.974762,86.478302,340.488251,264.298828,87.090187,269.241241,215.574127,85.689835,330.784637,214.222397,86.090126,346.536163,215.775589,86.529472,285.019073,213.876358,85.770912,332.592651,167.575607,85.603111,283.840546,167.216156,85.412140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,0.155000,,,,274.430359,263.495758,85.854073,307.434967,264.972626,86.482727,340.490204,264.298767,87.086853,269.233643,215.640701,85.738144,330.778748,214.230988,86.093925,346.540161,215.770981,86.521675,285.010529,214.138199,85.975807,332.590942,167.586746,85.595055,283.831635,167.223236,85.415649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,0.160000,,,,274.431213,263.490997,85.849594,307.429230,264.973328,86.482094,340.491608,264.289886,87.089111,269.306549,215.278397,85.526932,330.777863,214.231171,86.095001,346.532837,215.778442,86.523712,285.017944,213.928268,85.826263,332.590393,167.586914,85.596069,283.832611,167.223831,85.416687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.165000,,,,274.433472,263.491486,85.853706,307.425598,264.972351,86.482529,340.489197,264.292999,87.089050,269.204102,215.579483,85.633339,330.774078,214.230667,86.092110,346.537842,215.776611,86.526993,285.006989,214.131058,85.972328,332.590424,167.587738,85.599792,283.835938,167.221970,85.413422,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.170000,,,,274.435394,263.494537,85.852501,307.390747,265.124329,86.596916,340.492188,264.290497,87.082512,269.095337,215.593369,85.591583,330.847504,214.186890,86.229744,346.535767,215.778580,86.534958,285.020782,213.926315,85.819008,332.552795,167.652649,85.566017,283.837463,167.222656,85.410591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.175000,,,,274.434479,263.488159,85.852806,307.424896,264.980835,86.498810,340.491821,264.289246,87.082031,269.224548,215.567474,85.690147,330.865295,214.144302,86.222397,346.535614,215.781509,86.528366,285.030396,213.857880,85.753418,332.586884,167.608292,85.591499,283.834717,167.221329,85.415733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
