Format Version,1.23,Take Name,C1_F_1,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-07 01.54.34.371 PM,Capture Start Frame,398456,Total Frames in Take,9561,Total Exported Frames,9561,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
32,0.160000,277.452271,171.052582,85.403206,328.802460,171.773438,85.616592,269.522858,267.816956,85.620407,263.230225,219.865036,85.321396,278.679688,218.453171,85.830605,326.182617,218.446152,86.100304,302.728668,269.169037,86.650093,335.669067,268.224396,87.014565,342.461700,219.780121,86.507698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,0.165000,277.452332,171.044250,85.401924,328.796967,171.777954,85.625282,269.520874,267.817017,85.621948,263.226746,219.857910,85.326752,278.738159,218.377289,85.835793,326.180206,218.444641,86.109283,302.733093,269.159546,86.643906,335.511841,268.562073,87.227692,342.451050,219.850693,86.527405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,0.170000,277.453308,171.042313,85.405830,328.795197,171.776138,85.621208,269.521027,267.819153,85.622757,263.224701,219.866745,85.325958,278.404785,218.923721,86.187614,326.182220,218.446335,86.106316,302.733917,269.163116,86.645081,335.500366,268.730225,87.393227,342.469360,219.784332,86.507416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,0.175000,277.450714,171.045578,85.403099,328.797180,171.774216,85.628052,269.516632,267.818146,85.629341,263.230316,219.867645,85.324677,278.512939,218.809830,86.232956,326.180603,218.444458,86.102036,302.729187,269.163391,86.644463,335.420380,268.560211,87.387047,342.464050,219.770737,86.495560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,0.180000,277.453125,171.045395,85.408813,328.799988,171.838837,85.645767,269.520020,267.815277,85.620766,263.232239,219.868240,85.326187,278.399933,218.918579,86.204926,326.181671,218.446793,86.099731,302.733734,269.163513,86.645012,335.500427,268.690063,87.346306,342.465668,219.770309,86.489235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,0.185000,277.451538,171.045319,85.402634,328.801727,171.772995,85.619896,269.523438,267.815796,85.624054,263.229980,219.868820,85.325302,278.500153,218.835236,86.148674,326.182861,218.441895,86.098381,302.729553,269.163635,86.643898,335.664062,268.229187,87.016327,342.461609,219.776794,86.495880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,0.190000,277.419403,171.017395,85.324150,328.800323,171.773788,85.611221,269.525574,267.813477,85.619171,263.224915,219.865921,85.327644,278.402100,218.919250,86.194626,326.188171,218.440353,86.102158,302.732147,269.163300,86.643578,335.637329,268.164246,86.941071,342.462219,219.780487,86.493164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,0.195000,277.442719,171.041977,85.400345,328.796631,171.767761,85.611748,269.522156,267.814728,85.619980,263.223785,219.867081,85.323280,278.388885,218.919189,86.201057,326.178467,218.445023,86.100822,302.731537,269.170715,86.644905,335.500732,268.612457,87.262039,342.458038,219.775726,86.493149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,0.200000,277.451416,171.048874,85.404419,328.797668,171.768326,85.620377,269.519440,267.818115,85.623909,263.226990,219.869934,85.325783,278.503723,218.841995,86.162323,326.183105,218.445465,86.103004,302.737091,269.160034,86.644028,335.493530,268.770294,87.427406,342.450134,219.846893,86.527771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,0.205000,277.452454,171.047729,85.402634,328.791016,171.770966,85.629837,269.520966,267.811584,85.619797,263.228149,219.870071,85.326096,278.566986,218.616974,85.928879,326.185638,218.448608,86.100540,302.730957,269.163574,86.649971,335.495911,268.763367,87.429207,342.473938,219.785172,86.506592,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42,0.210000,277.451080,171.042023,85.404251,328.800140,171.773560,85.628922,269.521088,267.820007,85.616302,263.226990,219.863007,85.330292,278.406372,218.919052,86.169426,326.175537,218.447052,86.107666,302.726776,269.168213,86.646049,335.501465,268.733398,87.391983,342.462585,219.784744,86.499741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,0.215000,277.417877,171.015549,85.318146,328.809723,171.772766,85.617004,269.519470,267.817352,85.620773,263.226562,219.861984,85.325256,278.412506,218.914673,86.201622,326.179718,218.441345,86.107986,302.736969,269.155945,86.644272,335.504944,268.710693,87.374832,342.462189,219.777313,86.497749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
