Format Version,1.23,Take Name,C22_F_5,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,200.000000,Capture Start Time,2026-07-09 10.06.40.803 AM,Capture Start Frame,120210,Total Frames in Take,7364,Total Exported Frames,7364,Rotation Type,XYZ,Length Units,Millimeters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
6873,34.365000,327.029053,213.172806,86.280739,261.667480,175.050171,85.181679,248.187088,213.742462,85.267395,255.422089,261.398956,85.418327,264.038208,212.149078,84.708923,311.615906,211.321381,85.487228,320.885010,261.076874,86.774254,288.147949,261.236481,85.759857,313.296661,173.769257,86.480179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.422119,-689.768982,-326.163849
6874,34.370000,327.027283,213.174240,86.278992,261.669128,175.038361,85.179100,248.183212,213.744659,85.263985,255.428726,261.406464,85.416153,264.124786,212.265366,84.709755,311.617371,211.319412,85.488983,320.889282,261.071411,86.770538,288.154114,261.233582,85.752525,313.313416,173.750275,86.460098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.445679,-689.860352,-326.165314
6875,34.375000,327.032013,213.160828,86.273811,261.671844,175.038208,85.177734,248.182709,213.733978,85.261780,255.431824,261.406128,85.415161,264.058533,212.189407,84.722717,311.621643,211.314270,85.484756,320.883667,261.071472,86.770973,288.155304,261.231873,85.753098,313.329437,173.732437,86.447838,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.413452,-689.881775,-326.169556
6876,34.380000,327.029419,213.173019,86.281769,261.667816,175.041412,85.175285,248.180588,213.741333,85.264618,255.431503,261.401459,85.417488,264.144318,212.757065,84.847763,311.615631,211.308746,85.488907,320.890137,261.069702,86.759186,288.272003,261.335144,85.761055,313.335724,173.725906,86.442574,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.413574,-689.884766,-326.171753
6877,34.385000,327.031921,213.169098,86.279068,261.669220,175.038773,85.179810,248.182419,213.737671,85.263786,255.418121,261.407288,85.422752,264.086731,212.789917,84.951553,311.613495,211.306351,85.486710,320.892426,261.067200,86.761131,288.160065,261.250977,85.759094,313.323517,173.731308,86.448380,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.305420,-690.086060,-325.950775
6878,34.390000,327.024445,213.186050,86.284935,261.664429,175.044754,85.176178,248.375519,213.779343,85.348541,255.425995,261.412933,85.420776,264.116302,212.856506,84.880447,311.608765,211.313217,85.489067,320.886963,261.074402,86.767540,288.151733,261.220428,85.750793,313.302216,173.755219,86.468910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.300781,-690.142395,-325.847534
6879,34.395000,327.023499,213.186874,86.285103,261.669464,175.053360,85.182358,248.488495,213.793823,85.310150,255.417709,261.407013,85.418427,264.104523,212.270767,84.765999,311.616791,211.314835,85.486794,320.884064,261.080597,86.771568,288.155365,261.232635,85.752037,313.284882,173.777802,86.487198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.316284,-690.154968,-325.804810
6880,34.400000,327.030823,213.188522,86.283714,261.663391,175.053604,85.186180,248.303497,213.745789,85.238251,255.423126,261.412720,85.418129,264.167938,212.734451,84.835114,311.615417,211.313324,85.483597,320.886566,261.077087,86.773766,288.152344,261.235809,85.755692,313.267365,173.793198,86.500862,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.355347,-690.186279,-325.814453
6881,34.405000,327.027679,213.191879,86.287338,261.666656,175.054672,85.182671,248.173279,213.752670,85.269806,255.424561,261.412354,85.416924,264.025482,212.940323,84.894676,311.619171,211.292374,85.425583,320.887360,261.079681,86.772285,288.161285,261.238098,85.756950,313.270477,173.794327,86.501511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.328003,-690.183655,-325.823334
6882,34.410000,327.030731,213.182358,86.287094,261.662506,175.047989,85.184181,248.154541,213.751160,85.280136,255.421936,261.405243,85.418175,264.072601,212.780182,84.900276,311.619873,211.303955,85.476074,320.886444,261.078796,86.775703,288.150848,261.236115,85.756447,313.276672,173.786804,86.502411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.291626,-690.197083,-325.802490
6883,34.415000,327.029236,213.169952,86.286987,261.663971,175.047745,85.184570,248.173965,213.735672,85.272560,255.425095,261.401672,85.417091,264.092804,212.709808,84.880989,311.614990,211.297302,85.430122,320.882385,261.074799,86.776917,288.156494,261.232819,85.759727,313.292419,173.770279,86.492104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.257812,-690.199585,-325.791656
6884,34.420000,327.030762,213.164810,86.285477,261.668182,175.041565,85.182739,248.188263,213.739960,85.261833,255.421616,261.405945,85.420685,264.125000,212.279068,84.710541,311.619446,211.293472,85.474930,320.887085,261.071320,86.777481,288.161957,261.226959,85.757301,313.296173,173.763428,86.484962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.234253,-690.218689,-325.806152
6885,34.425000,327.035065,213.161514,86.273766,261.665741,175.038452,85.183937,248.189011,213.737854,85.265976,255.428070,261.392822,85.413940,264.056793,212.156738,84.705956,311.618622,211.310303,85.487038,320.889954,261.075836,86.770866,288.158966,261.224487,85.753143,313.302551,173.755112,86.472664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.250732,-690.231506,-325.821625
6886,34.430000,327.025726,213.164185,86.277756,261.664520,175.041214,85.183044,248.373581,213.776505,85.343468,255.422470,261.398987,85.414101,264.041168,212.169327,84.718269,311.611084,211.313400,85.482437,320.882477,261.072327,86.771187,288.159149,261.226654,85.755455,313.317474,173.741226,86.463196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.199829,-690.175537,-325.814545
6887,34.435000,327.027222,213.171814,86.281929,261.671600,175.044113,85.183716,248.292358,213.734482,85.237984,255.416595,261.407837,85.416023,264.045227,212.135162,84.771996,311.613586,211.312012,85.484108,320.888916,261.063812,86.770172,288.153503,261.226074,85.752762,313.321869,173.736298,86.457901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.184082,-690.115906,-325.837769
6888,34.440000,327.025055,213.187317,86.286407,261.663452,175.044830,85.182487,248.195129,213.739639,85.259399,255.425186,261.401123,85.416969,264.045837,212.173538,84.726791,311.613983,211.311539,85.486855,320.885529,261.070892,86.769798,288.153442,261.234955,85.753769,313.309570,173.749039,86.467270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.108276,-690.032410,-325.804779
6889,34.445000,327.027435,213.181168,86.289917,261.665405,175.045883,85.179695,248.156174,213.743835,85.273132,255.422775,261.403229,85.415039,264.049377,212.180008,84.721001,311.611542,211.314819,85.491669,320.886322,261.068359,86.768311,288.151550,261.235992,85.750832,313.299194,173.761444,86.476074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.322998,-689.865295,-326.038239
6890,34.450000,327.019836,213.185730,86.284363,261.664673,175.051605,85.179817,248.165283,213.745148,85.275749,255.418152,261.413727,85.414261,264.093079,212.671494,84.864418,311.615204,211.315308,85.486168,320.888733,261.067383,86.763168,288.152374,261.237274,85.755318,313.279114,173.776382,86.483177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.307251,-689.747070,-326.067810
6891,34.455000,327.022278,213.190475,86.286926,261.662140,175.048096,85.175911,248.173615,213.741699,85.269318,255.423752,261.408875,85.415314,264.073059,212.783020,84.904228,311.610626,211.303619,85.484810,320.884827,261.068909,86.760986,288.152679,261.233887,85.750259,313.275757,173.775253,86.483871,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.346680,-689.757446,-326.083740
6892,34.460000,327.035889,213.167145,86.263062,261.663147,175.034225,85.175453,248.171463,213.740982,85.269089,255.425995,261.405334,85.410355,264.049622,212.212433,84.727455,311.614777,211.299500,85.488281,320.884033,261.067810,86.766930,288.150024,261.231537,85.756638,313.295563,173.757645,86.470436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.347168,-689.781006,-326.089630
6893,34.465000,327.025696,213.167099,86.270615,261.663452,175.042130,85.178848,248.177139,213.739212,85.269341,255.427780,261.408722,85.415276,264.164551,212.717636,84.830330,311.612152,211.302963,85.484253,320.883057,261.067230,86.766472,288.153595,261.229431,85.753502,313.305908,173.744354,86.462799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.362793,-689.792603,-326.104004
6894,34.470000,327.028870,213.167877,86.276070,261.661438,175.040741,85.179298,248.181808,213.736847,85.266418,255.427536,261.402069,85.420738,264.066864,212.827606,84.919701,311.618347,211.305862,85.489670,320.889252,261.060822,86.766563,288.153717,261.231476,85.754440,313.315430,173.737518,86.456772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.388062,-689.821594,-326.142548
6895,34.475000,327.087646,213.109116,86.335739,261.667145,175.036774,85.181221,248.175125,213.734970,85.269554,255.427277,261.399628,85.415657,264.050629,212.205734,84.729530,311.542084,211.247437,85.522850,320.885986,261.062439,86.763893,288.149200,261.233215,85.758537,313.326477,173.729950,86.452385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.414795,-689.823608,-326.140503
6896,34.480000,327.043732,213.165329,86.277405,261.667297,175.037674,85.180901,248.177307,213.742615,85.264595,255.429688,261.404907,85.420441,264.042297,212.137863,84.701714,311.617004,211.291809,85.475624,320.887756,261.063324,86.761398,288.155243,261.227631,85.750847,313.323639,173.731934,86.455254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.423828,-689.863281,-326.153381
6897,34.485000,327.021820,213.166626,86.274109,261.667633,175.038315,85.179398,248.179840,213.741684,85.265625,255.425186,261.403625,85.415550,264.044769,212.170059,84.717445,311.619934,211.306931,85.482002,320.887512,261.063812,86.765846,288.157288,261.230042,85.750328,313.301056,173.748627,86.470200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.425049,-689.866333,-326.163940
6898,34.490000,327.020813,213.174973,86.283005,261.664093,175.044830,85.175880,248.182098,213.743118,85.267860,255.423965,261.398743,85.415016,264.050995,212.178726,84.721123,311.623718,211.322739,85.478874,320.882507,261.074432,86.769821,288.155396,261.231842,85.752716,313.294281,173.758789,86.479507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.342773,-690.060608,-325.937012
6899,34.495000,327.024689,213.188492,86.290756,261.662567,175.047241,85.186569,248.180847,213.746811,85.271660,255.423965,261.399933,85.415329,264.045197,212.185608,84.727219,311.614807,211.315704,85.489403,320.884094,261.079529,86.773758,288.155884,261.233795,85.756592,313.283752,173.771561,86.492455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.381348,-690.113037,-325.844177
6900,34.500000,327.028381,213.184540,86.293144,261.665985,175.052750,85.188469,248.179382,213.745560,85.269653,255.426971,261.401062,85.421219,264.052917,212.179916,84.721542,311.617310,211.307480,85.482315,320.883575,261.079010,86.776642,288.155212,261.235931,85.757416,313.271027,173.787720,86.497986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.377441,-690.127441,-325.807404
6901,34.505000,327.026855,213.189880,86.292389,261.661743,175.059189,85.191757,248.182129,213.743057,85.273117,255.422241,261.409210,85.420174,264.043823,212.184769,84.726204,311.613098,211.313675,85.480858,320.884277,261.075653,86.776733,288.153290,261.230286,85.760277,313.276031,173.785095,86.496185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.386230,-690.152771,-325.842407
6902,34.510000,327.028015,213.175949,86.283089,261.667847,175.049942,85.189316,248.185104,213.745026,85.264999,255.428497,261.413605,85.420372,264.049438,212.179855,84.723038,311.607635,211.318146,85.487267,320.887817,261.069977,86.770927,288.153381,261.234985,85.755814,313.289124,173.769669,86.489235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.355469,-690.153442,-325.851501
6903,34.515000,327.025024,213.172119,86.282600,261.662506,175.044312,85.180016,248.186371,213.742493,85.268318,255.420532,261.396423,85.421753,264.053619,212.184052,84.725586,311.618561,211.298004,85.422607,320.887848,261.070801,86.769455,288.159576,261.227722,85.752724,313.308380,173.756348,86.478706,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.334595,-690.212463,-325.842407
6904,34.520000,327.027557,213.173431,86.280937,261.665558,175.041519,85.185555,248.185226,213.737869,85.266342,255.426712,261.402435,85.414261,264.126251,212.260345,84.714348,311.618347,211.294189,85.477669,320.888062,261.067993,86.768364,288.160034,261.231354,85.750633,313.316376,173.740433,86.458717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.307739,-690.226501,-325.852783
6905,34.525000,327.032196,213.175659,86.278969,261.669495,175.038055,85.176392,248.183212,213.738754,85.263565,255.430252,261.392975,85.411133,264.062531,212.180878,84.720741,311.626556,211.292068,85.424065,320.888794,261.067810,86.761658,288.158691,261.227417,85.753036,313.325989,173.731750,86.450394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.256226,-690.202454,-325.836029
6906,34.530000,327.026947,213.170822,86.280197,261.671539,175.035233,85.182709,248.181946,213.741959,85.267227,255.426254,261.405090,85.413216,264.047180,212.177307,84.721031,311.617859,211.303589,85.482971,320.888397,261.067566,86.761253,288.156128,261.230469,85.755798,313.316010,173.739136,86.451645,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.245117,-690.182251,-325.817566
6907,34.535000,327.026764,213.171829,86.273651,261.662048,175.037277,85.175865,248.177994,213.741776,85.265320,255.425842,261.400513,85.412567,264.095154,212.666214,84.864815,311.610504,211.316742,85.492599,320.887695,261.067810,86.765144,288.152618,261.242096,85.758919,313.308960,173.749786,86.459602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.232422,-690.143738,-325.820557
6908,34.540000,327.030579,213.175156,86.277298,261.662689,175.047882,85.182434,248.177002,213.745972,85.271103,255.429688,261.407196,85.409622,264.044006,212.236115,84.743484,311.609009,211.315704,85.491943,320.888977,261.066864,86.767410,288.151947,261.237244,85.754822,313.291382,173.767456,86.472694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.151611,-690.088867,-325.795349
6909,34.545000,327.029633,213.186996,86.284798,261.670471,175.045120,85.178612,248.180344,213.744873,85.266571,255.425781,261.409698,85.415833,264.042633,212.154694,84.710167,311.618561,211.319214,85.490089,320.890503,261.072021,86.765335,288.154175,261.237061,85.755440,313.295715,173.774277,86.477783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.138306,-690.057861,-325.795624
6910,34.550000,327.028748,213.184601,86.289421,261.665222,175.056320,85.182426,248.185013,213.750305,85.265388,255.427383,261.406525,85.417633,264.050537,212.177719,84.719818,311.614136,211.312943,85.491081,320.894348,261.070740,86.764961,288.152039,261.239288,85.755699,313.285583,173.779388,86.486130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.118164,-690.030151,-325.811737
6911,34.555000,327.028473,213.185303,86.289131,261.665192,175.041916,85.180092,248.181870,213.743347,85.270752,255.426086,261.403595,85.415466,264.144135,212.770126,84.850967,311.615784,211.318222,85.486908,320.890625,261.071564,86.765732,288.150146,261.231354,85.755569,313.293121,173.774094,86.484200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.300415,-689.856201,-325.995911
6912,34.560000,327.029724,213.176697,86.283409,261.666595,175.044403,85.183304,248.180542,213.742874,85.269936,255.425476,261.404694,85.415672,264.078064,212.810196,84.910477,311.622192,211.309158,85.485367,320.887909,261.071198,86.763695,288.156677,261.230988,85.754181,313.300446,173.759079,86.471397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.293945,-689.776733,-326.049500
6913,34.565000,327.024048,213.176559,86.284286,261.670471,175.041901,85.181526,248.185852,213.735504,85.262077,255.431976,261.403137,85.415527,264.053284,212.204636,84.728111,311.613983,211.291306,85.425537,320.889069,261.072571,86.767876,288.157776,261.233704,85.753471,313.316345,173.746887,86.463310,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.295898,-689.781494,-326.074005
6914,34.570000,327.030945,213.165329,86.282150,261.665314,175.037369,85.179626,248.179123,213.740814,85.272118,255.426880,261.400269,85.416336,264.123688,212.244766,84.708717,311.621124,211.297028,85.477600,320.892181,261.071533,86.769180,288.159454,261.228607,85.757996,313.321777,173.743256,86.463989,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.301392,-689.795166,-326.076019
6915,34.575000,327.023224,213.174179,86.282562,261.661682,175.039871,85.183014,248.181549,213.742584,85.271828,255.419647,261.406586,85.425568,264.059143,212.186920,84.724586,311.618073,211.317856,85.491364,320.887756,261.075195,86.773727,288.157349,261.233643,85.756195,313.308350,173.756332,86.477455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.327515,-689.794983,-326.084747
6916,34.580000,327.020081,213.178391,86.287560,261.664978,175.051987,85.188568,248.186172,213.743011,85.272003,255.424561,261.406586,85.419052,264.048340,212.173615,84.717918,311.615814,211.315094,85.488052,320.884277,261.078796,86.773407,288.153961,261.236298,85.758911,313.299072,173.764862,86.481216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.340820,-689.796143,-326.093597
6917,34.585000,327.022491,213.184113,86.288040,261.663879,175.055908,85.187126,248.378616,213.782593,85.345413,255.426620,261.408905,85.417267,264.121796,212.270996,84.712585,311.612640,211.318848,85.485245,320.884125,261.076416,86.773026,288.152740,261.229156,85.755592,313.299500,173.769180,86.482063,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.352905,-689.805603,-326.092896
6918,34.590000,327.022064,213.187622,86.293587,261.665527,175.050262,85.185013,248.296677,213.739578,85.244820,255.430756,261.407410,85.414040,264.129456,212.280182,84.715332,311.614777,211.313919,85.487190,320.886932,261.073059,86.771347,288.153900,261.239716,85.756973,313.300171,173.764771,86.488449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.399414,-689.834167,-326.118958
6919,34.595000,327.018280,213.191040,86.291344,261.669678,175.053864,85.187370,248.191391,213.740051,85.265709,255.422470,261.404480,85.426491,264.098022,212.678391,84.875137,311.609222,211.310440,85.493324,320.884552,261.071259,86.775116,288.158325,261.230408,85.756241,313.289825,173.773071,86.494324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.330444,-690.025269,-325.921143
6920,34.600000,327.025299,213.187790,86.287033,261.664185,175.057693,85.185326,248.163055,213.745773,85.277336,255.426971,261.404816,85.424377,264.046753,212.234482,84.743980,311.615814,211.310440,85.490120,320.888855,261.078979,86.768295,288.157623,261.232361,85.754471,313.299896,173.765213,86.478958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.396729,-690.125427,-325.885223
6921,34.605000,327.027252,213.179611,86.287201,261.661438,175.045227,85.182419,248.176849,213.744354,85.271439,255.426559,261.401398,85.415833,264.105225,212.642471,84.852394,311.610046,211.313904,85.487167,320.890869,261.073914,86.769821,288.157654,261.230225,85.753922,313.312988,173.753494,86.477898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.403931,-690.148132,-325.867035
6922,34.610000,327.032471,213.157135,86.277962,261.667297,175.044678,85.182030,248.187851,213.737381,85.263824,255.432404,261.402740,85.414268,264.050079,212.227173,84.739143,311.613251,211.313919,85.489433,320.882599,261.074646,86.768562,288.158142,261.231018,85.752258,313.310455,173.753677,86.467331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.443115,-690.188843,-325.915649
6923,34.615000,327.028381,213.169449,86.275604,261.665527,175.045181,85.182632,248.188217,213.736389,85.263687,255.427383,261.403290,85.412514,264.125031,212.246140,84.708595,311.617676,211.308304,85.486153,320.887878,261.071075,86.767799,288.156525,261.231567,85.750221,313.302856,173.753571,86.467445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.403931,-690.201050,-325.902618
6924,34.620000,327.025726,213.174194,86.281143,261.663788,175.039917,85.176720,248.184067,213.736435,85.267395,255.429535,261.397858,85.418098,264.060883,212.188644,84.723595,311.614807,211.313004,85.487541,320.889465,261.069580,86.763130,288.151917,261.231445,85.753006,313.313629,173.745773,86.464172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.400879,-690.185608,-325.898987
6925,34.625000,327.026001,213.177246,86.278107,261.669891,175.032333,85.178566,248.184921,213.734924,85.267464,255.425247,261.402496,85.415199,264.049835,212.173080,84.719284,311.613525,211.288696,85.422676,320.883514,261.067963,86.763977,288.154785,261.226929,85.754707,313.323181,173.738831,86.454979,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.353760,-690.145569,-325.910095
6926,34.630000,327.020142,213.185654,86.280846,261.668793,175.043457,85.182472,248.178604,213.744659,85.267960,255.424377,261.407257,85.417542,264.053986,212.177719,84.721245,311.619446,211.298462,85.475471,320.888641,261.069550,86.769981,288.154572,261.234161,85.751640,313.305115,173.754745,86.465714,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.332520,-690.119934,-325.872528
6927,34.635000,327.027710,213.183685,86.283615,261.671692,175.042389,85.181625,248.181549,213.736862,85.267052,255.427246,261.405518,85.416771,264.050568,212.139145,84.777092,311.630646,211.300339,85.424644,320.888428,261.072327,86.770042,288.156189,261.235962,85.754250,313.294708,173.762802,86.479897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.238159,-690.066589,-325.817444
6928,34.640000,327.025482,213.187256,86.288742,261.668762,175.048996,85.183823,248.182373,213.747025,85.269279,255.425308,261.401367,85.415421,264.053558,212.182999,84.728142,311.620392,211.301041,85.478043,320.882202,261.079681,86.770851,288.152435,261.238525,85.755684,313.284302,173.770111,86.483719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.218140,-690.051880,-325.829651
6929,34.645000,327.034149,213.173843,86.280296,261.669220,175.042465,85.183296,248.182419,213.746933,85.265305,255.426498,261.408356,85.418472,264.051453,212.182007,84.723358,311.618439,211.310471,85.488205,320.885712,261.075012,86.772530,288.156738,261.233673,85.757324,313.274170,173.779739,86.490303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.318237,-689.873230,-326.012726
6930,34.650000,327.035370,213.175720,86.282623,261.667389,175.037262,85.179276,248.185989,213.742371,85.268845,255.421097,261.393738,85.420677,264.107117,212.667740,84.865906,311.585724,211.397430,85.501511,320.887970,261.074036,86.772583,288.153656,261.236450,85.758011,313.295380,173.765640,86.485703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.113403,-689.995850,-325.868744
6931,34.655000,327.038788,213.174377,86.288872,261.670776,175.037476,85.188423,248.186844,213.738129,85.269264,255.425339,261.401215,85.426048,264.048096,212.236633,84.742470,311.604462,211.329819,85.498840,320.884552,261.070984,86.777588,288.154358,261.227448,85.754349,313.306091,173.754349,86.478958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.092651,-690.054016,-325.774200
6932,34.660000,327.031372,213.172195,86.294212,261.668488,175.037292,85.186798,248.183105,213.729813,85.272125,255.429245,261.397217,85.423195,264.039001,212.107910,84.762764,311.615875,211.299622,85.487381,320.892975,261.066925,86.773453,288.155457,261.229156,85.758133,313.329376,173.734146,86.465233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.083496,-690.064880,-325.765106
6933,34.665000,327.025513,213.171326,86.284103,261.671967,175.047516,85.180389,248.181396,213.739395,85.273758,255.428375,261.393494,85.422035,264.046509,212.164581,84.724106,311.614655,211.303406,85.482552,320.886902,261.065582,86.772728,288.155853,261.223480,85.753700,313.312714,173.739517,86.470001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.073120,-690.049316,-325.778870
6934,34.670000,327.027924,213.173904,86.280220,261.667847,175.053650,85.186050,248.182831,213.735489,85.269669,255.427628,261.399445,85.416451,264.125061,212.268448,84.709641,311.612885,211.314896,85.484924,320.881775,261.074097,86.771927,288.152222,261.228302,85.756996,313.292511,173.758881,86.479675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.292725,-689.866821,-325.984039
6935,34.675000,327.020508,213.180298,86.288170,261.666992,175.048569,85.182526,248.183273,213.748428,85.271278,255.432693,261.400055,85.415764,264.111938,212.244705,84.775070,311.534576,211.253952,85.532173,320.886841,261.070312,86.770523,288.152222,261.230896,85.758148,313.284180,173.768890,86.486221,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.107056,-689.973633,-325.864838
6936,34.680000,327.025879,213.180008,86.285713,261.659332,175.055466,85.187775,248.185547,213.746719,85.273026,255.428528,261.403107,85.418091,264.052765,212.189682,84.734398,311.609955,211.306229,85.479042,320.881409,261.078705,86.775635,288.154938,261.232819,85.756599,313.291565,173.770493,86.489685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.124634,-690.022461,-325.774841
6937,34.685000,327.026733,213.186707,86.287941,261.661072,175.051254,85.186913,248.181137,213.743698,85.267975,255.429840,261.408325,85.420624,264.096527,212.667953,84.867607,311.608429,211.321854,85.492569,320.883575,261.082184,86.776047,288.157043,261.230469,85.753952,313.283539,173.773865,86.488457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.166382,-690.038635,-325.806274
6938,34.690000,327.023804,213.188187,86.284485,261.663025,175.045670,85.181717,248.179947,213.751862,85.268456,255.417191,261.404755,85.420143,264.051575,212.205704,84.723030,311.583466,211.398605,85.497803,320.886749,261.077057,86.769447,288.159546,261.232330,85.753830,313.293427,173.761154,86.482475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.211182,-690.067139,-325.840881
6939,34.695000,327.024170,213.182281,86.279335,261.663635,175.046967,85.179031,248.180634,213.738007,85.264908,255.421555,261.406586,85.420746,264.040283,212.148056,84.708107,311.580383,211.399246,85.503212,320.888885,261.068024,86.765907,288.153931,261.233246,85.751450,313.306702,173.747498,86.458366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.280518,-690.108398,-325.881256
6940,34.700000,327.025726,213.168579,86.282333,261.662628,175.042068,85.178688,248.181442,213.738251,85.264938,255.426224,261.407318,85.420593,264.048889,212.168610,84.718643,311.609283,211.320374,85.499245,320.894806,261.057404,86.762756,288.158417,261.223022,85.749153,313.320740,173.734283,86.452560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1427.319092,-690.148682,-325.886597
