,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,Unlabeled 1030,Unlabeled 1030,Unlabeled 1030,Unlabeled 1031,Unlabeled 1031,Unlabeled 1031,Unlabeled 1032,Unlabeled 1032,Unlabeled 1032,Unlabeled 1033,Unlabeled 1033,Unlabeled 1033,Unlabeled 1034,Unlabeled 1034,Unlabeled 1034,Unlabeled 1035,Unlabeled 1035,Unlabeled 1035,Unlabeled 1036,Unlabeled 1036,Unlabeled 1036,Unlabeled 1037,Unlabeled 1037,Unlabeled 1037,Unlabeled 1038,Unlabeled 1038,Unlabeled 1038,Unlabeled 1039,Unlabeled 1039,Unlabeled 1039,Unlabeled 1040,Unlabeled 1040,Unlabeled 1040,Unlabeled 1041,Unlabeled 1041,Unlabeled 1041
,ID,"1C4CCB1897AA411F1","1C4CCB1897AA411F1","1C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","2C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","3C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","4C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","5C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","6C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","7C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","8C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","10C4CCB1897AA411F1","1BC4CCB1897AA411F1","1BC4CCB1897AA411F1","1BC4CCB1897AA411F1","1CC4CCB1897AA411F1","1CC4CCB1897AA411F1","1CC4CCB1897AA411F1","1DC4CCB1897AA411F1","1DC4CCB1897AA411F1","1DC4CCB1897AA411F1"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
32,0.160000,257.545135,258.596008,85.537422,323.047485,258.320526,86.263924,251.413284,209.363159,85.057106,267.168213,208.630981,85.680756,265.416107,181.001556,84.996933,314.446777,209.007706,86.299553,329.723267,209.377563,87.302422,290.422546,259.037872,85.989494,315.374420,181.253845,85.881195,1323.820190,-640.915833,-326.604279,,,,,,
33,0.165000,257.537415,258.548096,85.460846,323.046570,258.321991,86.270325,251.398026,209.370026,85.067017,267.127350,208.618484,85.745529,265.415527,180.997757,85.000496,314.447113,209.011826,86.305748,329.706085,209.374863,87.297722,290.426483,259.035187,85.992081,315.369965,181.246658,85.883759,1323.803101,-640.902954,-326.587097,,,,,,
34,0.170000,257.527771,258.538116,85.463898,323.048157,258.326447,86.265396,251.407181,209.360382,85.050400,267.172424,208.629990,85.673958,265.417145,181.007675,85.002304,314.446350,209.011459,86.309723,329.827881,209.348511,87.249794,290.419617,259.026794,85.992622,315.378937,181.234207,85.871902,1323.790161,-640.911499,-326.592773,,,,,,
35,0.175000,257.303070,258.662964,85.586853,323.045288,258.321350,86.264793,251.403748,209.354202,85.062149,267.104187,208.642593,85.737411,265.418060,181.005295,84.999016,314.446289,209.007248,86.300957,329.834290,209.352570,87.250900,290.421997,259.024841,85.992416,315.372467,181.231659,85.880264,1323.789429,-640.922791,-326.590027,,,,,,
36,0.180000,257.301971,258.664001,85.586693,323.049011,258.319672,86.264771,251.397644,209.357681,85.057503,267.063751,208.712402,85.808220,265.416077,181.003189,84.993095,314.445831,209.006744,86.299332,329.830200,209.350357,87.256577,290.421143,259.026123,85.988129,315.383118,181.242142,85.866356,1323.813232,-640.915894,-326.605957,,,,,,
37,0.185000,257.300659,258.661560,85.592926,323.052612,258.318054,86.264687,251.402832,209.357330,85.063789,267.060272,208.728577,85.833885,265.416504,181.005859,84.996078,314.441010,209.005554,86.304764,329.832001,209.353348,87.251167,290.422974,259.031342,85.988235,315.370239,181.241272,85.879570,1323.787964,-640.844116,-326.556396,,,,,,
38,0.190000,257.303833,258.669403,85.586716,323.052429,258.318787,86.259506,251.403244,209.361526,85.059570,267.065460,208.729248,85.828262,265.414673,181.010681,84.999924,314.445892,209.016937,86.298149,329.828918,209.357391,87.255150,290.417603,259.028748,85.986732,315.344482,181.260681,85.903152,1323.810059,-640.940979,-326.628662,,,,,,
39,0.195000,257.304596,258.667755,85.586754,323.050537,258.318054,86.261497,251.402878,209.364304,85.052567,267.066010,208.721176,85.819069,265.420868,181.004501,85.000671,314.442963,209.011459,86.296669,329.826477,209.354080,87.256783,290.421906,259.036255,85.994904,315.369446,181.241165,85.892326,1323.805054,-640.884766,-326.590210,,,,,,
40,0.200000,257.303223,258.670471,85.589478,323.047058,258.322693,86.262062,251.403061,209.359726,85.055412,267.060486,208.719788,85.817764,265.416168,181.001602,84.992004,314.446136,209.015076,86.305122,329.829254,209.361206,87.259018,290.459900,258.974915,86.043716,315.361389,181.246124,85.893120,1323.788818,-640.883118,-326.585541,,,,,,
41,0.205000,257.301758,258.669922,85.592499,323.045471,258.324036,86.266815,251.404221,209.353775,85.055977,267.064819,208.715347,85.819504,265.414093,181.002472,84.998390,314.440582,208.777924,86.031776,329.726135,209.369476,87.301994,290.424072,259.006592,86.012047,315.350708,181.254578,85.896500,1323.792969,-640.853699,-326.558533,,,,,,
42,0.210000,257.547821,258.588928,85.537476,323.044403,258.325043,86.265312,251.397461,209.357254,85.059250,267.165833,208.633316,85.678085,265.411957,181.008606,84.997581,314.449585,208.996109,86.245697,329.824890,209.357651,87.258148,290.415558,259.036743,85.990929,315.367310,181.247559,85.887733,1323.790161,-640.954346,-326.619629,,,,,,
43,0.215000,257.301910,258.665497,85.587784,323.040253,258.317932,86.264740,251.394516,209.361435,85.058731,267.102325,208.628036,85.714302,265.455658,181.146652,84.911446,314.444275,209.016876,86.315033,329.826202,209.350357,87.256630,290.414978,259.041626,85.987236,315.380402,181.244980,85.875145,1323.807007,-640.974915,-326.653778,,,,,,
44,0.220000,257.514282,258.546692,85.462822,323.045624,258.319092,86.258766,251.399689,209.359222,85.060425,267.165741,208.623032,85.663635,265.423462,181.059158,85.013115,314.447754,209.013275,86.309891,329.718781,209.364944,87.301254,290.419495,259.032501,85.989883,315.381592,181.241028,85.875198,1323.792603,-640.907898,-326.589172,,,,,,
45,0.225000,257.296906,258.668671,85.580330,323.048370,258.315674,86.261673,251.404709,209.358536,85.059006,267.203491,208.585205,85.612564,265.412048,180.991577,84.996559,314.448853,209.006470,86.305084,329.826263,209.348785,87.250259,290.418640,259.032776,85.994598,315.347504,181.258881,85.899284,1323.790405,-640.904175,-326.599213,,,,,,
46,0.230000,257.298340,258.669525,85.584137,323.046692,258.326813,86.266052,251.400085,209.351562,85.063171,267.205231,208.579620,85.602272,265.414734,180.984253,84.992538,314.446960,209.011383,86.303757,329.825867,209.362976,87.262970,290.419708,259.024506,85.991615,315.349182,181.247391,85.898552,1323.788452,-640.936523,-326.599274,,,,,,
47,0.235000,257.302063,258.664276,85.584251,323.049652,258.326019,86.261284,251.404129,209.352280,85.052681,267.098938,208.633194,85.729820,265.414734,180.999481,84.994919,314.447571,209.010071,86.304115,329.824127,209.358231,87.260315,290.423096,259.030457,85.991989,315.368439,181.239792,85.888435,1323.799805,-640.935791,-326.628082,,,,,,
48,0.240000,257.300476,258.666412,85.592583,323.047211,258.322632,86.260773,251.414032,209.354980,85.048729,267.059326,208.723190,85.821548,265.415680,181.009384,85.001968,314.444122,208.776230,86.029594,329.826691,209.369980,87.264015,290.460022,258.973663,86.049614,315.390900,181.238174,85.881966,1323.813965,-640.976685,-326.484741,,,,,,
